chunk_id,title,source,page_content
2119,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Eler, Robert K. (January 22, 2009). ""598-page encyclopedia covers a whole lot of Elvis"". Arkansas Democrat Gazette. Archived from the original (Fee required) on July 21, 2011. Retrieved October 20, 2010.
↑ Forrest Gump-(Seeing is Believing: The Visual Effects of Forrest Gump-John Lennon with Dick Cavett) (DVD). Paramount Pictures. August 28, 2001.
↑ ""Tiffany Salerno"". Rotten Tomatoes. Archived from the original on October 12, 2022. Retrieved October 12, 2022."
2120,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""Marla Sucharetza"". Rotten Tomatoes. Archived from the original on October 12, 2022. Retrieved October 12, 2022.
1 2 Mills, Bart (July 8, 1994). ""In 'Forrest Gump,' Historical Figures Speak for Themselves"". Chicago Tribune. Archived from the original (Fee required) on July 7, 2011. Retrieved June 13, 2010.
1 2 3 4 Delarte, Alonso (February 2004). ""Movies by the Book: Forrest Gump"" (PDF). Bob's Poetry Magazine. p. 24. Archived from the original (PDF) on March 27, 2009. Retrieved July 2, 2009."
2121,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Grimes, William (September 1, 1994). ""Following the Star Of a Winsome Idiot"". The New York Times. Archived from the original on November 22, 2018. Retrieved June 28, 2012.
1 2 Epstein, Robert (August 7, 1994). ""Forrest Gump's Proud Dad"". Los Angeles Times. Archived from the original on February 14, 2023. Retrieved February 14, 2023."
2122,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Welkos, Robert W. (August 10, 1994). ""One Studio's Trash Is Another's Treasure"". Los Angeles Times. Archived from the original on February 14, 2023. Retrieved February 14, 2023.
↑ Weinraub, Bernard (July 13, 1994). ""'Gump,' a 9-Year Personal Campaign"". The New York Times. Archived from the original on May 26, 2015. Retrieved June 28, 2012."
2123,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"1 2 Higgins, Bill (September 18, 2014). ""Throwback Thursday: 'Forrest Gump' Ran Away With the Box Office in 1994"". The Hollywood Reporter. Archived from the original on February 14, 2023. Retrieved February 14, 2023.
↑ Penny Marshall Discusses Passing on Directing ""Forrest Gump"". Larry King. Archived from the original on February 14, 2023. Retrieved February 14, 2023."
2124,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Plume, Kenneth (August 24, 2005). ""Gilliam on Grimm"". IGN. p. 3. Archived from the original on December 24, 2008. Retrieved October 20, 2010.
↑ Fretts, Bruce (November 3, 1995). ""Get Barry"". Entertainment Weekly. p. 2. Archived from the original on April 25, 2009. Retrieved October 20, 2010.
↑ Smith, Neil (June 16, 2017). ""9 stars who turned down great film roles"". BBC News. Archived from the original on June 29, 2021. Retrieved June 29, 2017."
2125,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""Iconic Roles and the Stars Who Regret Turning Them Down"". Celebs.Answers.com. Archived from the original on February 22, 2014. Retrieved April 1, 2014.
↑ Forbes staff (February 25, 2009). ""Star Misses – 4) Forrest Gump Starring ... John Travolta"". Forbes. Archived from the original on July 22, 2010. Retrieved October 20, 2010.
↑ Dodge, John (June 16, 2025). ""The Tom Hanks Movie John Travolta Turned Down for Pulp Fiction Gets New Streaming Home"". Cbr.com. Retrieved August 9, 2026."
2126,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Alexander, Bryan (July 5, 2019). ""Is there a real Forrest Gump? 25 years after Tom Hanks' film, we have answers"". USA Today. Retrieved August 14, 2023.
1 2 3 4 Mal, Vincent (July 6, 1994). ""Show Some Gumption Hanks Excels in Tale of a Simple Man's Brushes with Fame"" (Fee required). The Virginian-Pilot. Archived from the original on October 9, 2018. Retrieved July 1, 2009."
2127,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Jordan, Zoe (July 23, 2022). ""Tom Hanks Made The Right Choice In Turning Down Shawshank Redemption"". ScreenRant.com. Retrieved August 9, 2026.
↑ Hewitt, Chris (March 3, 2021). ""No Oscar nom for Tom? 7 of the best Tom Hanks movies to remind you how talented he is"". Star Tribune. Archived from the original on June 29, 2021. Retrieved March 11, 2021."
2128,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Grimes, William (September 1, 1994). ""Following the Star Of a Winsome Idiot"". The New York Times. Archived from the original on February 1, 2014. Retrieved November 16, 2013.
↑ ""Secrets behind the infamous 'Forrest Gump' running scene"". The New York Post. September 5, 2014. Archived from the original on August 2, 2022. Retrieved August 2, 2022.
↑ Stark, Chandler (September 5, 2014). ""Small Details You Missed In Forrest Gump"". Looper. Retrieved July 6, 2024."
2129,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Radloff, Jessica (December 6, 2022). ""Sally Field Says Fame Is So 'Psychologically Odd'"". Glamour. Retrieved July 31, 2025.
1 2 Brew, Simon (July 3, 2019). ""Forrest Gump, and the Big Battles Behind a Monster Hit"". Retrieved August 9, 2026.
↑ ""25 Facts About Forrest Gump"". Entertainment Online. Archived from the original on August 2, 2022. Retrieved August 2, 2022.
↑ ""Kevin Bacon Turned Down Role Of Lt. Dan In 'Forrest Gump'"". The Huffington Post. August 9, 2013. Retrieved September 3, 2024."
2130,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""Why Serving, Honoring Veterans Became Gary Sinise's ""Lifelong Mission"""". Forbes.
1 2 Wiser, Paige (December 17, 2006). ""Might-have-beens who (thankfully) weren't: The wacky world of Hollywood's strangest casting calls"" (Fee required). Chicago Sun-Times. Archived from the original on October 9, 2018. Retrieved July 1, 2009."
2131,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Boucher, Geoff (March 26, 2000). ""On the Trail of a Hollywood Hyphenate; Rapper/Actor/Writer/Producer/Director. Is There Room For Anything Else on Ice Cube's Resume?"". Los Angeles Times. Archived from the original on January 8, 2011. Retrieved October 20, 2010.
↑ ""Tupac Shakur Auditioned for an Iconic Movie Role That Went to Tom Hanks"". July 28, 2021. Archived from the original on October 27, 2022. Retrieved October 27, 2022."
2132,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ McKenna, Kristine (December 19, 1993). ""He's Serious About This One For Tom Hanks, it's been a long ride from 'Splash' to 'Philadelphia,' in which the likable comedy actor plays an AIDS patient who's fired from his job"". Los Angeles Times. Archived from the original (Fee required) on January 11, 2012. Retrieved June 13, 2010.
↑ Grandfather Mountain audio tour"
2133,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Grandfather Mountain audio tour
↑ Must-see sites abound along Blue Ridge Parkway – The Indiana Gazette Online: Indiana County Area News[link removed]. Indianagazette.com (June 12, 2011). Retrieved on March 7, 2013.
↑ Film locations for Forrest Gump (1994) Archived August 6, 2019, at the Wayback Machine. Movie-locations.com. Retrieved on March 7, 2013.
↑ ""Tom Hanks and Steven Spielberg on 'Indiana Jones 5' and Saving 'Forrest Gump'"". October 9, 2015."
2134,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Smith, Katherine. ""Island getaway is motion-picture perfect"". St. Petersburg Times. Archived from the original on September 17, 2011.
1 2 3 Forrest Gump-(Building the World of Gump: Production Design) (DVD). Paramount Pictures. August 28, 2001.
↑ D'Arc, James V. (2010). When Hollywood came to town: a history of moviemaking in Utah (1st ed.). Layton, Utah: Gibbs Smith. ISBN 978-1-4236-0587-4."
2135,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Forrest Gump-(Through the eyes of Forrest Gump) (DVD). Paramount Pictures. August 28, 2001.  Event occurs at 12:29.
↑ Forrest Gump-(Seeing is Believing: The Visual Effects of Forrest Gump-Vietnam) (DVD). Paramount Pictures. August 28, 2001.
↑ Forrest Gump-(Seeing is Believing: The Visual Effects of Forrest Gump-Lt. Dan's Legs) (DVD). Paramount Pictures. August 28, 2001."
2136,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"1 2 Forrest Gump-(Seeing is Believing: The Visual Effects of Forrest Gump-Enhancing Reality) (DVD). Paramount Pictures. August 28, 2001.
↑ ""Forrest's gumption puts him ahead"". Screen International. July 15, 1994. p. 25.
↑ ""'Forrest Gump' Off to Fast Start at Box Office"". Los Angeles Times. July 8, 1994.
↑ ""Powerhouses Fuel Sales at Box Office"". Los Angeles Times. July 18, 1994. Archived from the original on July 26, 2010. Retrieved October 24, 2019."
2137,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"1 2 ""Forrest Gump Weekend Box Office"". Box Office Mojo. Archived from the original on September 3, 2009. Retrieved July 1, 2009.
↑ Greene, Jay (September 13, 1994). ""Daze of summer: B.O. does fade fast"". Daily Variety. p. 5.
↑ Klady, Leonard (January 16, 1995). ""'Dumber' still holds No. 1 spot at B.O."". Variety. p. 16.
↑ ""Domestic Box Office"". Variety. January 23, 1995. p. 14.
↑ Klady, Leonard (February 13, 1995). ""Oscar talk fuels 'Fall's' gross fire"". Variety. p. 10."
2138,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""All Time Box Office Domestic Grosses"". Box Office Mojo. Archived from the original on August 3, 2018. Retrieved December 11, 2019.
↑ ""Top 100 All-Time Domestic Grosses"". Variety. October 17, 1994. p. M-60.
↑ ""Forrest Gump (1994)"". Box Office Mojo. Archived from the original on August 4, 2016. Retrieved May 31, 2016.
↑ ""Fastest to $100 million"". Box Office Mojo. Archived from the original on August 30, 2019. Retrieved July 1, 2009."
2139,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""Fastest to $200 million"". Box Office Mojo. Archived from the original on August 30, 2019. Retrieved July 1, 2009.
↑ ""$200,000,000 (advertisement)"". Screen International. August 26, 1994. pp. 2–3.
↑ ""Fastest to $300 million"". Box Office Mojo. Archived from the original on August 30, 2019. Retrieved July 1, 2009.
↑ ""Domestic Box Office By Decade – 1990s"". Box Office Report. Retrieved July 14, 2024."
2140,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ McDonald, Paul, and Janet Wasko. The Contemporary Hollywood Film Industry. Malden: Blackwell, 2008. Pg:79 #
1 2 ""'Gump' a Smash but Still in the Red, Paramount Says: Movies: Writer, who is due to get 3% of net profits, hires lawyer to question the studio's accounting practices"". Los Angeles Times. May 24, 1995. Archived from the original on January 16, 2021. Retrieved January 3, 2021."
2141,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ """"Titanic' cruises full speed ahead, overtaking ""Gump'"". Archived from the original on May 28, 2022. Retrieved May 28, 2022.
↑ ""Tom Hanks' Biggest Film? Da Vinci Code!"". June 18, 2006. Archived from the original on June 10, 2022. Retrieved June 10, 2022.
↑ ""Forrest Gump"". Rotten Tomatoes. Fandango Media. Retrieved February 4, 2025. 
↑ ""Forrest Gump Reviews"". Metacritic. CBS Interactive. Archived from the original on May 14, 2021. Retrieved March 1, 2018."
2142,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Pamela McClintock (August 19, 2011). ""Why CinemaScore Matters for Box Office"". The Hollywood Reporter. Archived from the original on April 26, 2014. Retrieved September 14, 2016.
1 2 Ebert, Roger (July 6, 1994). ""Forrest Gump"". Chicago Sun-Times. Archived from the original on June 20, 2010. Retrieved March 31, 2025.
↑ McCarthy, Todd (July 10, 1994). ""Forrest Gump"". Variety. Archived from the original on July 29, 2011. Retrieved October 20, 2010."
2143,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Lane, Anthony. ""Forrest Gump"". The New Yorker. Archived from the original on December 18, 2008. Retrieved October 20, 2010.
↑ Gleiberman, Owen (July 15, 1994). ""Forrest Gump (1994)"". Entertainment Weekly. Archived from the original on November 4, 2010. Retrieved October 20, 2010.
↑ Hinson, Hal (August 14, 1994). ""Forrest Gump, Our National Folk Zero"". The Washington Post. Archived from the original on May 21, 2014. Retrieved October 20, 2010."
2144,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Rich, Frank (July 21, 1994). ""The Gump From Hope"". The New York Times. Archived from the original on August 1, 2011. Retrieved October 20, 2010.
1 2 3 Corliss, Richard; Julie Grace; Martha Smilgis (August 1, 1994). ""The World According to Gump"". Time. Archived from the original on July 31, 2011. Retrieved October 20, 2010.
↑ Albert, Tim (June 2017). ""'The Ideas Made It, But I Didn't'"". Politico. Archived from the original on June 29, 2021. Retrieved November 26, 2018."
2145,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"1 2 3 4 5 Wang, Jennifer Hyland (Spring 2000). """"A Struggle of Contending Stories"": Race, Gender, and Political Memory in Forrest Gump"". Cinema Journal. 39 (3): 92–102. doi:10.1353/cj.2000.0009. JSTOR 1225535. S2CID 144899487. ProQuest 222244908.
↑ Travers, Peter (December 8, 2000). ""Forrest Gump"". Rolling Stone. Archived from the original on June 22, 2008. Retrieved July 3, 2009."
2146,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Burr, Ty (June 20, 1994). ""Loss of innocence: 'Forrest Gump' at 10"". The Boston Globe. Archived from the original on January 13, 2012. Retrieved October 20, 2010. Film critic Pauline Kael came out of retirement to bash the film on a book tour; by year's end, New York Times reviewer Janet Maslin had gone from mildly praising the film in her initial review to putting it on her worst of 1994 list, describing Forrest as a ""hollow man"" who's 'self-congratulatory in his blissful ignorance, warmly"
2147,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"in his blissful ignorance, warmly embraced as the embodiment of absolutely nothing.'"
2148,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Vincenti, Marc (August 1994). ""Forrest Gump"". Palo Alto Weekly. Archived from the original on June 16, 2011. Retrieved October 20, 2010.
↑ Mast, Gerald (2007). A Short History of the Movies: 10th Edition. London: Longman.
↑ Bal, Sumeet; Marc Bernardin; Monica Mehta; Joshua Rich; Erin Richter; Michael Sauter; Missy Schwartz; Nancy Sidewater (January 9, 2004). ""Cry Hard 2 The Readers Strike Back"". Entertainment Weekly. Archived from the original on April 12, 2011. Retrieved October 20, 2010."
2149,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""Recount! Oscar Voters Today Would Make 'Brokeback Mountain' Best Picture Over 'Crash'"". The Hollywood Reporter. February 18, 2015. Archived from the original on January 22, 2019. Retrieved January 3, 2020.
1 2 Horn, John (May 25, 1995). ""'Forrest Gump' Has Yet to Make a Net Profit"". The Journal Record. Archived from the original on December 14, 2007. Retrieved July 1, 2009."
2150,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Davis, Charles E. (Summer 1997). ""Accounting is like a box of chocolates: A lesson in cost behavior"". Journal of Accounting Education. 15 (3): 307–318. doi:10.1016/S0748-5751(97)00008-0.
↑ ""'Gump' Author Settles Fight With Studio"". San Francisco Chronicle (June 15, 1995). Retrieved on June 9, 2015. Archived June 17, 2013, at the Wayback Machine
↑ Morrison, Sean (July 9, 2024). ""Why Forrest Gump 2 Never Happened"". ScreenRant. Retrieved June 19, 2026."
2151,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Richard, Christiansen (April 24, 1995). ""Fact to fiction: Three exceptional releases mark Titanic anniversary"". Tribune Chief Critic. Chicago Tribune. p. 165. Archived from the original on November 7, 2024. Retrieved November 7, 2024 – via Newspapers.com. 
↑ Young, Paul F. (June 26, 1995). ""Studio product up to Par"". Variety. p. 9."
2152,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ King, Susan (August 16, 1996). ""'Letterbox' Brings Wide Screen Home"". Times Staff Writer. Los Angeles Times. p. 96. Archived from the original on March 11, 2023. Retrieved March 11, 2023 – via Newspapers.com. 
↑ Hettrick, Scott (May 21, 2001). ""Par's 'Forrest' branches out"". Variety. Retrieved April 8, 2023."
2153,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Lowman, Rob (August 28, 2001). ""Video Enchanted Forrest the Much-beloved ""Forrest Gump"" Arrives on DVD with Sweetness Intact"" (Fee required). Beacon Journal. Archived from the original on October 9, 2018. Retrieved July 2, 2009.
↑ Schweiger, Arlen (June 23, 2009). ""Paramount Saves Top Titles for Blu-ray 'Sapphire' Treatment"". Electronic House. Archived from the original on July 10, 2011. Retrieved October 20, 2010."
2154,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""Paramount Preps 'Forrest Gump' for 4K Ultra HD Blu-ray | High-Def Digest"". highdefdigest.com. Archived from the original on April 3, 2018. Retrieved April 3, 2018.
↑ Blu-ray, Webmaster. ""Forrest Gump 25th Anniversary"". Blu-ray.com. Archived from the original on November 7, 2019. Retrieved November 7, 2019.
↑ ""Backstage improv adds life to Oscars"". Detroit Free Press. March 29, 1995. p. 60. Archived from the original on April 29, 2023. Retrieved April 29, 2023 – via Newspapers.com."
2155,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""AFI's 100 Years... The Complete Lists"". American Film Institute. Archived from the original on July 16, 2011. Retrieved July 2, 2009.
↑ Braund, Simon; et al. ""Empire's 100 Greatest Movies Of All Time"". Empire. Archived from the original on September 27, 2013. Retrieved November 16, 2013.
↑ ""101 Greatest Screenplays"". Archived from the original on May 18, 2021. Retrieved January 1, 2026."
2156,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Nuckols, Ben (December 28, 2011). ""Forrest Gump, Hannibal Lecter join film registry"". Associated Press. Cox Newspapers. Archived from the original on January 11, 2012. Retrieved December 28, 2011.
↑ ""2011 National Film Registry More Than a Box of Chocolates"". Library of Congress. December 28, 2011. Archived from the original on July 4, 2014. Retrieved December 28, 2011."
2157,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Lyall, Sarah (July 31, 1994). ""It's 'Forrest Gump' vs. Harrumph"". The New York Times. Archived from the original on August 1, 2011. Retrieved October 21, 2010.
↑ Forrest Gump-(Through the eyes of Forrest Gump) (DVD). Paramount Pictures. August 28, 2001.  Event occurs at 23:27.
↑ Forrest Gump-(Through the eyes of Forrest Gump) (DVD). Paramount Pictures. August 28, 2001.  Event occurs at 23:57."
2158,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Forrest Gump-(Through the eyes of Forrest Gump) (DVD). Paramount Pictures. August 28, 2001.  Event occurs at 26:29.
1 2 3 Byers, Thomas B. (1996). ""History Re-Membered: Forrest Gump, Postfeminist Masculinity, and the Burial of the Counterculture"". Modern Fiction Studies. 42 (2): 419–444. doi:10.1353/mfs.1995.0102. S2CID 161822250.
↑ Quillen, Ed (May 7, 1995). ""Why are modern conservatives so enchanted with Forrest Gump?"". The Denver Post."
2159,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""The Best Conservative Movies"". National Review. February 23, 2009. Archived from the original on August 23, 2018. Retrieved December 1, 2022.
↑ Miller, John J. (February 23, 2009). ""The Best Conservative Movies"". National Review. Archived from the original on October 26, 2010. Retrieved October 21, 2010."
2160,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"1 2 Burton, James Amos (September 2007). Film, History and Cultural Memory: Cinematic Representations of Vietnam-Era America During the Culture Wars, 1987–1995 (PhD thesis). Archived from the original on July 30, 2022. Retrieved July 30, 2022.
1 2 3 Rice, Lynette (August 14, 1994). ""Songs Set the Mood for 'Gump'"". Gainesville Sun. Retrieved July 3, 2009.[permanent dead link]"
2161,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ ""Top Albums at the Recording Industry Association of America"". Recording Industry Association of America. Archived from the original on June 19, 2004. Retrieved July 1, 2009.
↑ Sciretta, Peter (December 7, 2008). ""9/11 Killed the Forrest Gump Sequel"". /Film. Archived from the original on January 9, 2010. Retrieved October 21, 2010.
↑ Tyler, Josh (March 7, 2007). ""Forrest Gump Gets A Sequel"". Cinema Blend. Archived from the original on November 3, 2010. Retrieved October 21, 2010."
2162,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"↑ Groom, Winston (1996). Gump & Co. Pocket Books. p. 1. ISBN 978-0-671-52264-3.
↑ Jones, Damian (November 12, 2024). ""'Forrest Gump' fan-made trailer imagines Timothée Chalamet in the lead"". NME.
↑ ""Aamir Khan's Laal Singh Chaddha to have a special screening for Tom Hanks"". Filmfare. April 4, 2022. Retrieved April 4, 2022."
2163,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"External links[edit]



Wikimedia Commons has media related to Forrest Gump.




Wikiquote has quotations related to Forrest Gump.




Wikivoyage has a travel guide for Forrest Gump tour."
2164,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"Official website 
Forrest Gump at IMDb
Forrest Gump at the TCM Movie Database (archived)
Forrest Gump at Box Office Mojo
Forrest Gump at Rotten Tomatoes
Paramount Movies – Forrest Gump
vteWinston Groom's Forrest GumpBooks
Forrest Gump (1986)
Gump and Co. (1995)
Films
Forrest Gump (1994)
accolades
Laal Singh Chaddha (2022)
Music
Forrest Gump: The Soundtrack
Forrest Gump – Original Motion Picture Score
""Gump""
""Jack Sparrow""
Related
Robert Zemeckis
Bubba Gump Shrimp Co."
2165,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"vteFilms directed by Robert Zemeckis
Unproduced projects"
2166,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"I Wanna Hold Your Hand (1978)
Used Cars (1980)
Romancing the Stone (1984)
Back to the Future (1985)
Who Framed Roger Rabbit (1988)
Back to the Future Part II (1989)
Back to the Future Part III (1990)
Two-Fisted Tales (""Yellow"" segment, 1992)
Death Becomes Her (1992)
Forrest Gump (1994)
Contact (1997)
What Lies Beneath (2000)
Cast Away (2000)
The Polar Express (2004)
Beowulf (2007)
A Christmas Carol (2009)
Flight (2012)
The Walk (2015)
Doc Brown Saves the World (short, 2015)
Allied (2016)"
2167,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"Allied (2016)
Welcome to Marwen (2018)
The Witches (2020)
Pinocchio (2022)
Here (2024)
The Last Mrs. Parrish (TBA)"
2168,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"Awards for Forrest Gump
vteAcademy Award for Best Picture
Wings (1927–1928)
The Broadway Melody (1928–1929)
All Quiet on the Western Front (1929–1930)
Cimarron (1930–1931)
Grand Hotel (1931–1932)
Cavalcade (1932–1933)
It Happened One Night (1934)
Mutiny on the Bounty (1935)
The Great Ziegfeld (1936)
The Life of Emile Zola (1937)
You Can't Take It with You (1938)
Gone with the Wind (1939)
Rebecca (1940)
How Green Was My Valley (1941)
Mrs. Miniver (1942)
Casablanca (1943)
Going My Way (1944)"
2169,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"Casablanca (1943)
Going My Way (1944)
The Lost Weekend (1945)
The Best Years of Our Lives (1946)
Gentleman's Agreement (1947)
Hamlet (1948)
All the King's Men (1949)
All About Eve (1950) 
An American in Paris (1951)
The Greatest Show on Earth (1952)
From Here to Eternity (1953)
On the Waterfront (1954)
Marty (1955)
Around the World in 80 Days (1956)
The Bridge on the River Kwai (1957)
Gigi (1958)
Ben-Hur (1959)
The Apartment (1960)
West Side Story (1961)
Lawrence of Arabia (1962)"
2170,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"West Side Story (1961)
Lawrence of Arabia (1962)
Tom Jones (1963)
My Fair Lady (1964)
The Sound of Music (1965)
A Man for All Seasons (1966)
In the Heat of the Night (1967)
Oliver! (1968)
Midnight Cowboy (1969)
Patton (1970)
The French Connection (1971)
The Godfather (1972)
The Sting (1973)
The Godfather Part II (1974)
One Flew Over the Cuckoo's Nest (1975)
Rocky (1976)
Annie Hall (1977)
The Deer Hunter (1978)
Kramer vs. Kramer (1979)
Ordinary People (1980)
Chariots of Fire (1981)
Gandhi (1982)"
2171,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"Chariots of Fire (1981)
Gandhi (1982)
Terms of Endearment (1983)
Amadeus (1984)
Out of Africa (1985)
Platoon (1986)
The Last Emperor (1987)
Rain Man (1988)
Driving Miss Daisy (1989)
Dances With Wolves (1990)
The Silence of the Lambs (1991)
Unforgiven (1992)
Schindler's List (1993)
Forrest Gump (1994)
Braveheart (1995)
The English Patient (1996)
Titanic (1997)
Shakespeare in Love (1998)
American Beauty (1999)
Gladiator (2000)
A Beautiful Mind (2001)
Chicago (2002)"
2172,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"A Beautiful Mind (2001)
Chicago (2002)
The Lord of the Rings: The Return of the King (2003)
Million Dollar Baby (2004)
Crash (2005)
The Departed (2006)
No Country for Old Men (2007)
Slumdog Millionaire (2008)
The Hurt Locker (2009)
The King's Speech (2010)
The Artist (2011)
Argo (2012)
12 Years a Slave (2013)
Birdman or (The Unexpected Virtue of Ignorance) (2014)
Spotlight (2015)
Moonlight (2016)
The Shape of Water (2017)
Green Book (2018)
Parasite (2019)
Nomadland (2020)
CODA (2021)"
2173,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"Parasite (2019)
Nomadland (2020)
CODA (2021)
Everything Everywhere All at Once (2022)
Oppenheimer (2023)
Anora (2024)
One Battle After Another (2025)"
2174,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"vteAcademy Award for Best Visual Effects1963–1980
Emil Kosa Jr. – Cleopatra (1963)
Peter Ellenshaw, Eustace Lycett, and Hamilton Luske – Mary Poppins (1964)
John Stears – Thunderball (1965)
Art Cruickshank – Fantastic Voyage (1966)
L. B. Abbott – Doctor Dolittle (1967)
Stanley Kubrick – 2001: A Space Odyssey (1968)
Robbie Robertson – Marooned (1969)
A. D. Flowers and L. B. Abbott – Tora! Tora! Tora! (1970)
Alan Maley, Eustace Lycett, and Danny Lee – Bedknobs and Broomsticks (1971)"
2175,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"L. B. Abbott and A. D. Flowers – The Poseidon Adventure (1972)
Frank Brendel, Glen Robinson, and Albert Whitlock – Earthquake (1974)
Albert Whitlock and Glen Robinson – The Hindenburg (1975)
Carlo Rambaldi, Glen Robinson, and Frank Van der Veer – King Kong (1976)
John Stears, John Dykstra, Richard Edlund, Grant McCune, and Robert Blalack – Star Wars (1977)
Les Bowie, Colin Chilvers, Denys Coop, Roy Field, Derek Meddings, and Zoran Perisic – Superman (1978)"
2176,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"H. R. Giger, Carlo Rambaldi, Brian Johnson, Nick Allder, and Dennis Ayling – Alien (1979)
Brian Johnson, Richard Edlund, Dennis Muren, and Bruce Nicholson – The Empire Strikes Back (1980)
1981–2000
Richard Edlund, Kit West, Bruce Nicholson, and Joe Johnston – Raiders of the Lost Ark (1981)
Carlo Rambaldi, Dennis Muren, and Kenneth F. Smith – E.T. the Extra-Terrestrial (1982)
Richard Edlund, Dennis Muren, Ken Ralston, and Phil Tippett – Return of the Jedi (1983)"
2177,Forrest Gump,https://en.wikipedia.org/wiki/Forrest_Gump,"Dennis Muren, Michael J. McAlister, Lorne Peterson, and George Gibbs – Indiana Jones and the Temple of Doom (1984)
Ken Ralston, Ralph McQuarrie, Scott Farrar, and David Berry – Cocoon (1985)
Robert Skotak, Stan Winston, John Richardson, and Suzanne M. Benson – Aliens (1986)
Dennis Muren, Bill George, Harley Jessup, and Kenneth F. Smith – Innerspace (1987)
Ken Ralston, Richard Williams, Edward Jones, and George Gibbs – Who Framed Roger Rabbit (1988)"
